Actual Sepsis Rate	Estimated Sepsis Rate	Counts	Label	Predictions
0.5	0.5	32	Clinical	0.452285540756859
0.6363636363636364	0.6	33	Clinical	0.5422759542752427
0.6097560975609756	0.7	41	Clinical	0.6322663677936262
0.7647058823529411	0.8	51	Clinical	0.72225678131201
0.717391304347826	0.9	46	Clinical	0.8122471948303935
0.9	1.0	20	Clinical	0.9022376083487771
0.0	0.0	1	Clinical	0.002333473164940869
0.0	0.1	6	Clinical	0.0923238866833245
0.42857142857142855	0.2	7	Clinical	0.18231430020170813
0.2222222222222222	0.3	9	Clinical	0.27230471372009174
0.22727272727272727	0.4	22	Clinical	0.3622951272384754
0.6129032258064516	0.5	31	Clinical	0.452285540756859
0.6	0.6	30	Clinical	0.5422759542752427
0.6875	0.7	48	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.7804878048780488	0.9	41	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.2	8	Clinical	0.18231430020170813
0.45454545454545453	0.3	11	Clinical	0.27230471372009174
0.3333333333333333	0.4	18	Clinical	0.3622951272384754
0.5	0.5	30	Clinical	0.452285540756859
0.5526315789473685	0.6	38	Clinical	0.5422759542752427
0.6756756756756757	0.7	37	Clinical	0.6322663677936262
0.6909090909090909	0.8	55	Clinical	0.72225678131201
0.8260869565217391	0.9	46	Clinical	0.8122471948303935
0.8095238095238095	1.0	21	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.21428571428571427	0.3	14	Clinical	0.27230471372009174
0.4375	0.4	16	Clinical	0.3622951272384754
0.5806451612903226	0.5	31	Clinical	0.452285540756859
0.43243243243243246	0.6	37	Clinical	0.5422759542752427
0.75	0.7	48	Clinical	0.6322663677936262
0.7551020408163265	0.8	49	Clinical	0.72225678131201
0.7777777777777778	0.9	45	Clinical	0.8122471948303935
0.8571428571428571	1.0	14	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.2	0.2	5	Clinical	0.18231430020170813
0.17647058823529413	0.3	17	Clinical	0.27230471372009174
0.46153846153846156	0.4	13	Clinical	0.3622951272384754
0.48148148148148145	0.5	27	Clinical	0.452285540756859
0.5581395348837209	0.6	43	Clinical	0.5422759542752427
0.5675675675675675	0.7	37	Clinical	0.6322663677936262
0.7647058823529411	0.8	51	Clinical	0.72225678131201
0.8235294117647058	0.9	51	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.3333333333333333	0.3	18	Clinical	0.27230471372009174
0.4375	0.4	16	Clinical	0.3622951272384754
0.5	0.5	32	Clinical	0.452285540756859
0.5454545454545454	0.6	33	Clinical	0.5422759542752427
0.6739130434782609	0.7	46	Clinical	0.6322663677936262
0.7446808510638298	0.8	47	Clinical	0.72225678131201
0.8	0.9	40	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.125	0.2	8	Clinical	0.18231430020170813
0.25	0.3	12	Clinical	0.27230471372009174
0.391304347826087	0.4	23	Clinical	0.3622951272384754
0.5	0.5	26	Clinical	0.452285540756859
0.6052631578947368	0.6	38	Clinical	0.5422759542752427
0.6190476190476191	0.7	42	Clinical	0.6322663677936262
0.7727272727272727	0.8	44	Clinical	0.72225678131201
0.7647058823529411	0.9	51	Clinical	0.8122471948303935
0.9444444444444444	1.0	18	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.3	0.2	10	Clinical	0.18231430020170813
0.18181818181818182	0.3	11	Clinical	0.27230471372009174
0.375	0.4	16	Clinical	0.3622951272384754
0.5405405405405406	0.5	37	Clinical	0.452285540756859
0.6285714285714286	0.6	35	Clinical	0.5422759542752427
0.6285714285714286	0.7	35	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.7735849056603774	0.9	53	Clinical	0.8122471948303935
0.8823529411764706	1.0	17	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.125	0.2	8	Clinical	0.18231430020170813
0.4166666666666667	0.3	12	Clinical	0.27230471372009174
0.35294117647058826	0.4	17	Clinical	0.3622951272384754
0.45161290322580644	0.5	31	Clinical	0.452285540756859
0.6	0.6	35	Clinical	0.5422759542752427
0.6956521739130435	0.7	46	Clinical	0.6322663677936262
0.7333333333333333	0.8	45	Clinical	0.72225678131201
0.75	0.9	48	Clinical	0.8122471948303935
0.8947368421052632	1.0	19	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.2857142857142857	0.2	7	Clinical	0.18231430020170813
0.25	0.3	12	Clinical	0.27230471372009174
0.23529411764705882	0.4	17	Clinical	0.3622951272384754
0.5	0.5	26	Clinical	0.452285540756859
0.627906976744186	0.6	43	Clinical	0.5422759542752427
0.6	0.7	45	Clinical	0.6322663677936262
0.7959183673469388	0.8	49	Clinical	0.72225678131201
0.825	0.9	40	Clinical	0.8122471948303935
0.7391304347826086	1.0	23	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.18181818181818182	0.2	11	Clinical	0.18231430020170813
0.36363636363636365	0.3	11	Clinical	0.27230471372009174
0.29411764705882354	0.4	17	Clinical	0.3622951272384754
0.6333333333333333	0.5	30	Clinical	0.452285540756859
0.55	0.6	40	Clinical	0.5422759542752427
0.6410256410256411	0.7	39	Clinical	0.6322663677936262
0.7407407407407407	0.8	54	Clinical	0.72225678131201
0.7804878048780488	0.9	41	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
1.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	5	Clinical	0.18231430020170813
0.3333333333333333	0.3	18	Clinical	0.27230471372009174
0.2777777777777778	0.4	18	Clinical	0.3622951272384754
0.5185185185185185	0.5	27	Clinical	0.452285540756859
0.625	0.6	40	Clinical	0.5422759542752427
0.6304347826086957	0.7	46	Clinical	0.6322663677936262
0.7735849056603774	0.8	53	Clinical	0.72225678131201
0.725	0.9	40	Clinical	0.8122471948303935
0.9375	1.0	16	Clinical	0.9022376083487771
0.0	0.0	1	Clinical	0.002333473164940869
0.0	0.2	8	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.375	0.4	24	Clinical	0.3622951272384754
0.5428571428571428	0.5	35	Clinical	0.452285540756859
0.6	0.6	30	Clinical	0.5422759542752427
0.5853658536585366	0.7	41	Clinical	0.6322663677936262
0.8235294117647058	0.8	51	Clinical	0.72225678131201
0.75	0.9	44	Clinical	0.8122471948303935
0.8947368421052632	1.0	19	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.2857142857142857	0.2	7	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.38095238095238093	0.4	21	Clinical	0.3622951272384754
0.4583333333333333	0.5	24	Clinical	0.452285540756859
0.5952380952380952	0.6	42	Clinical	0.5422759542752427
0.627906976744186	0.7	43	Clinical	0.6322663677936262
0.7391304347826086	0.8	46	Clinical	0.72225678131201
0.813953488372093	0.9	43	Clinical	0.8122471948303935
0.8	1.0	25	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.2	0.2	5	Clinical	0.18231430020170813
0.5	0.3	12	Clinical	0.27230471372009174
0.14285714285714285	0.4	21	Clinical	0.3622951272384754
0.6153846153846154	0.5	26	Clinical	0.452285540756859
0.5555555555555556	0.6	36	Clinical	0.5422759542752427
0.6739130434782609	0.7	46	Clinical	0.6322663677936262
0.75	0.8	40	Clinical	0.72225678131201
0.76	0.9	50	Clinical	0.8122471948303935
0.8695652173913043	1.0	23	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.1111111111111111	0.2	9	Clinical	0.18231430020170813
0.2857142857142857	0.3	14	Clinical	0.27230471372009174
0.5	0.4	16	Clinical	0.3622951272384754
0.41379310344827586	0.5	29	Clinical	0.452285540756859
0.6363636363636364	0.6	33	Clinical	0.5422759542752427
0.5490196078431373	0.7	51	Clinical	0.6322663677936262
0.8333333333333334	0.8	48	Clinical	0.72225678131201
0.8	0.9	40	Clinical	0.8122471948303935
0.8260869565217391	1.0	23	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	6	Clinical	0.18231430020170813
0.3076923076923077	0.3	13	Clinical	0.27230471372009174
0.2777777777777778	0.4	18	Clinical	0.3622951272384754
0.5769230769230769	0.5	26	Clinical	0.452285540756859
0.6571428571428571	0.6	35	Clinical	0.5422759542752427
0.5918367346938775	0.7	49	Clinical	0.6322663677936262
0.7446808510638298	0.8	47	Clinical	0.72225678131201
0.7446808510638298	0.9	47	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.25	0.2	8	Clinical	0.18231430020170813
0.23076923076923078	0.3	13	Clinical	0.27230471372009174
0.3684210526315789	0.4	19	Clinical	0.3622951272384754
0.5357142857142857	0.5	28	Clinical	0.452285540756859
0.6585365853658537	0.6	41	Clinical	0.5422759542752427
0.5333333333333333	0.7	30	Clinical	0.6322663677936262
0.7254901960784313	0.8	51	Clinical	0.72225678131201
0.7659574468085106	0.9	47	Clinical	0.8122471948303935
0.88	1.0	25	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	3	Clinical	0.18231430020170813
0.3076923076923077	0.3	13	Clinical	0.27230471372009174
0.3684210526315789	0.4	19	Clinical	0.3622951272384754
0.4444444444444444	0.5	27	Clinical	0.452285540756859
0.5263157894736842	0.6	38	Clinical	0.5422759542752427
0.7021276595744681	0.7	47	Clinical	0.6322663677936262
0.74	0.8	50	Clinical	0.72225678131201
0.7551020408163265	0.9	49	Clinical	0.8122471948303935
0.8823529411764706	1.0	17	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.3	0.3	10	Clinical	0.27230471372009174
0.38095238095238093	0.4	21	Clinical	0.3622951272384754
0.45714285714285713	0.5	35	Clinical	0.452285540756859
0.6764705882352942	0.6	34	Clinical	0.5422759542752427
0.6	0.7	40	Clinical	0.6322663677936262
0.7659574468085106	0.8	47	Clinical	0.72225678131201
0.7560975609756098	0.9	41	Clinical	0.8122471948303935
0.8518518518518519	1.0	27	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.23076923076923078	0.3	13	Clinical	0.27230471372009174
0.2857142857142857	0.4	14	Clinical	0.3622951272384754
0.5714285714285714	0.5	28	Clinical	0.452285540756859
0.6571428571428571	0.6	35	Clinical	0.5422759542752427
0.5510204081632653	0.7	49	Clinical	0.6322663677936262
0.8636363636363636	0.8	44	Clinical	0.72225678131201
0.7142857142857143	0.9	49	Clinical	0.8122471948303935
0.8571428571428571	1.0	21	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.2222222222222222	0.2	9	Clinical	0.18231430020170813
0.16666666666666666	0.3	12	Clinical	0.27230471372009174
0.4782608695652174	0.4	23	Clinical	0.3622951272384754
0.45161290322580644	0.5	31	Clinical	0.452285540756859
0.6666666666666666	0.6	30	Clinical	0.5422759542752427
0.6190476190476191	0.7	42	Clinical	0.6322663677936262
0.7142857142857143	0.8	49	Clinical	0.72225678131201
0.8125	0.9	48	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
0.25	0.1	4	Clinical	0.0923238866833245
0.125	0.2	8	Clinical	0.18231430020170813
0.18181818181818182	0.3	11	Clinical	0.27230471372009174
0.4	0.4	15	Clinical	0.3622951272384754
0.4	0.5	30	Clinical	0.452285540756859
0.7428571428571429	0.6	35	Clinical	0.5422759542752427
0.6	0.7	50	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.8444444444444444	0.9	45	Clinical	0.8122471948303935
0.7894736842105263	1.0	19	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.35714285714285715	0.3	14	Clinical	0.27230471372009174
0.2777777777777778	0.4	18	Clinical	0.3622951272384754
0.5806451612903226	0.5	31	Clinical	0.452285540756859
0.6666666666666666	0.6	33	Clinical	0.5422759542752427
0.5909090909090909	0.7	44	Clinical	0.6322663677936262
0.7954545454545454	0.8	44	Clinical	0.72225678131201
0.7115384615384616	0.9	52	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.125	0.2	8	Clinical	0.18231430020170813
0.5	0.3	8	Clinical	0.27230471372009174
0.2222222222222222	0.4	18	Clinical	0.3622951272384754
0.34782608695652173	0.5	23	Clinical	0.452285540756859
0.6052631578947368	0.6	38	Clinical	0.5422759542752427
0.6037735849056604	0.7	53	Clinical	0.6322663677936262
0.82	0.8	50	Clinical	0.72225678131201
0.7727272727272727	0.9	44	Clinical	0.8122471948303935
0.8571428571428571	1.0	21	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.25	0.2	4	Clinical	0.18231430020170813
0.3125	0.3	16	Clinical	0.27230471372009174
0.2727272727272727	0.4	11	Clinical	0.3622951272384754
0.5151515151515151	0.5	33	Clinical	0.452285540756859
0.6216216216216216	0.6	37	Clinical	0.5422759542752427
0.5909090909090909	0.7	44	Clinical	0.6322663677936262
0.7555555555555555	0.8	45	Clinical	0.72225678131201
0.8085106382978723	0.9	47	Clinical	0.8122471948303935
0.782608695652174	1.0	23	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.25	0.2	8	Clinical	0.18231430020170813
0.3333333333333333	0.3	12	Clinical	0.27230471372009174
0.19047619047619047	0.4	21	Clinical	0.3622951272384754
0.5	0.5	26	Clinical	0.452285540756859
0.6153846153846154	0.6	39	Clinical	0.5422759542752427
0.6744186046511628	0.7	43	Clinical	0.6322663677936262
0.7254901960784313	0.8	51	Clinical	0.72225678131201
0.8181818181818182	0.9	44	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	5	Clinical	0.18231430020170813
0.2857142857142857	0.3	21	Clinical	0.27230471372009174
0.36363636363636365	0.4	11	Clinical	0.3622951272384754
0.48148148148148145	0.5	27	Clinical	0.452285540756859
0.5263157894736842	0.6	38	Clinical	0.5422759542752427
0.7083333333333334	0.7	48	Clinical	0.6322663677936262
0.76	0.8	50	Clinical	0.72225678131201
0.7619047619047619	0.9	42	Clinical	0.8122471948303935
0.8571428571428571	1.0	21	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.25	0.2	8	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.38095238095238093	0.4	21	Clinical	0.3622951272384754
0.625	0.5	24	Clinical	0.452285540756859
0.5641025641025641	0.6	39	Clinical	0.5422759542752427
0.5681818181818182	0.7	44	Clinical	0.6322663677936262
0.8333333333333334	0.8	54	Clinical	0.72225678131201
0.7209302325581395	0.9	43	Clinical	0.8122471948303935
0.875	1.0	16	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.0	0.2	7	Clinical	0.18231430020170813
0.3333333333333333	0.3	12	Clinical	0.27230471372009174
0.34615384615384615	0.4	26	Clinical	0.3622951272384754
0.64	0.5	25	Clinical	0.452285540756859
0.5142857142857142	0.6	35	Clinical	0.5422759542752427
0.6808510638297872	0.7	47	Clinical	0.6322663677936262
0.8	0.8	45	Clinical	0.72225678131201
0.7391304347826086	0.9	46	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.4	0.2	5	Clinical	0.18231430020170813
0.21428571428571427	0.3	14	Clinical	0.27230471372009174
0.38461538461538464	0.4	13	Clinical	0.3622951272384754
0.48484848484848486	0.5	33	Clinical	0.452285540756859
0.6388888888888888	0.6	36	Clinical	0.5422759542752427
0.6341463414634146	0.7	41	Clinical	0.6322663677936262
0.72	0.8	50	Clinical	0.72225678131201
0.7272727272727273	0.9	44	Clinical	0.8122471948303935
0.9166666666666666	1.0	24	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.26666666666666666	0.3	15	Clinical	0.27230471372009174
0.375	0.4	24	Clinical	0.3622951272384754
0.47619047619047616	0.5	21	Clinical	0.452285540756859
0.6216216216216216	0.6	37	Clinical	0.5422759542752427
0.66	0.7	50	Clinical	0.6322663677936262
0.7083333333333334	0.8	48	Clinical	0.72225678131201
0.782608695652174	0.9	46	Clinical	0.8122471948303935
0.9375	1.0	16	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.0	0.2	4	Clinical	0.18231430020170813
0.42857142857142855	0.3	14	Clinical	0.27230471372009174
0.36363636363636365	0.4	22	Clinical	0.3622951272384754
0.4642857142857143	0.5	28	Clinical	0.452285540756859
0.5238095238095238	0.6	42	Clinical	0.5422759542752427
0.7435897435897436	0.7	39	Clinical	0.6322663677936262
0.7647058823529411	0.8	51	Clinical	0.72225678131201
0.7142857142857143	0.9	42	Clinical	0.8122471948303935
0.9	1.0	20	Clinical	0.9022376083487771
0.0	0.1	7	Clinical	0.0923238866833245
0.3333333333333333	0.2	6	Clinical	0.18231430020170813
0.2	0.3	10	Clinical	0.27230471372009174
0.3125	0.4	16	Clinical	0.3622951272384754
0.4838709677419355	0.5	31	Clinical	0.452285540756859
0.6756756756756757	0.6	37	Clinical	0.5422759542752427
0.6170212765957447	0.7	47	Clinical	0.6322663677936262
0.7708333333333334	0.8	48	Clinical	0.72225678131201
0.7659574468085106	0.9	47	Clinical	0.8122471948303935
0.9333333333333333	1.0	15	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.2631578947368421	0.3	19	Clinical	0.27230471372009174
0.42857142857142855	0.4	14	Clinical	0.3622951272384754
0.43333333333333335	0.5	30	Clinical	0.452285540756859
0.5555555555555556	0.6	36	Clinical	0.5422759542752427
0.7560975609756098	0.7	41	Clinical	0.6322663677936262
0.7450980392156863	0.8	51	Clinical	0.72225678131201
0.75	0.9	48	Clinical	0.8122471948303935
0.8823529411764706	1.0	17	Clinical	0.9022376083487771
0.25	0.1	4	Clinical	0.0923238866833245
0.2222222222222222	0.2	9	Clinical	0.18231430020170813
0.15384615384615385	0.3	13	Clinical	0.27230471372009174
0.45454545454545453	0.4	11	Clinical	0.3622951272384754
0.4722222222222222	0.5	36	Clinical	0.452285540756859
0.6060606060606061	0.6	33	Clinical	0.5422759542752427
0.7333333333333333	0.7	45	Clinical	0.6322663677936262
0.6739130434782609	0.8	46	Clinical	0.72225678131201
0.782608695652174	0.9	46	Clinical	0.8122471948303935
0.8571428571428571	1.0	21	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.0	0.2	6	Clinical	0.18231430020170813
0.4	0.3	10	Clinical	0.27230471372009174
0.2631578947368421	0.4	19	Clinical	0.3622951272384754
0.4	0.5	25	Clinical	0.452285540756859
0.5777777777777777	0.6	45	Clinical	0.5422759542752427
0.7045454545454546	0.7	44	Clinical	0.6322663677936262
0.7916666666666666	0.8	48	Clinical	0.72225678131201
0.7291666666666666	0.9	48	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.3333333333333333	0.2	6	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.29411764705882354	0.4	17	Clinical	0.3622951272384754
0.5945945945945946	0.5	37	Clinical	0.452285540756859
0.4864864864864865	0.6	37	Clinical	0.5422759542752427
0.7428571428571429	0.7	35	Clinical	0.6322663677936262
0.8333333333333334	0.8	42	Clinical	0.72225678131201
0.6818181818181818	0.9	44	Clinical	0.8122471948303935
0.8	1.0	30	Clinical	0.9022376083487771
0.0	0.1	4	Clinical	0.0923238866833245
0.16666666666666666	0.2	6	Clinical	0.18231430020170813
0.23076923076923078	0.3	13	Clinical	0.27230471372009174
0.3888888888888889	0.4	18	Clinical	0.3622951272384754
0.5428571428571428	0.5	35	Clinical	0.452285540756859
0.5862068965517241	0.6	29	Clinical	0.5422759542752427
0.6875	0.7	48	Clinical	0.6322663677936262
0.76	0.8	50	Clinical	0.72225678131201
0.7391304347826086	0.9	46	Clinical	0.8122471948303935
0.8666666666666667	1.0	15	Clinical	0.9022376083487771
0.0	0.1	7	Clinical	0.0923238866833245
0.5	0.2	2	Clinical	0.18231430020170813
0.3333333333333333	0.3	18	Clinical	0.27230471372009174
0.2857142857142857	0.4	14	Clinical	0.3622951272384754
0.5925925925925926	0.5	27	Clinical	0.452285540756859
0.4722222222222222	0.6	36	Clinical	0.5422759542752427
0.7045454545454546	0.7	44	Clinical	0.6322663677936262
0.7346938775510204	0.8	49	Clinical	0.72225678131201
0.7755102040816326	0.9	49	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.0	0.1	1	Clinical	0.0923238866833245
0.2	0.2	10	Clinical	0.18231430020170813
0.3076923076923077	0.3	13	Clinical	0.27230471372009174
0.4	0.4	15	Clinical	0.3622951272384754
0.5483870967741935	0.5	31	Clinical	0.452285540756859
0.475	0.6	40	Clinical	0.5422759542752427
0.7045454545454546	0.7	44	Clinical	0.6322663677936262
0.7551020408163265	0.8	49	Clinical	0.72225678131201
0.7674418604651163	0.9	43	Clinical	0.8122471948303935
0.8888888888888888	1.0	18	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.3	0.2	10	Clinical	0.18231430020170813
0.3125	0.3	16	Clinical	0.27230471372009174
0.2	0.4	15	Clinical	0.3622951272384754
0.5333333333333333	0.5	30	Clinical	0.452285540756859
0.6666666666666666	0.6	33	Clinical	0.5422759542752427
0.625	0.7	40	Clinical	0.6322663677936262
0.7959183673469388	0.8	49	Clinical	0.72225678131201
0.723404255319149	0.9	47	Clinical	0.8122471948303935
0.8181818181818182	1.0	22	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.2	0.2	5	Clinical	0.18231430020170813
0.4	0.3	10	Clinical	0.27230471372009174
0.3076923076923077	0.4	13	Clinical	0.3622951272384754
0.5185185185185185	0.5	27	Clinical	0.452285540756859
0.5909090909090909	0.6	44	Clinical	0.5422759542752427
0.5476190476190477	0.7	42	Clinical	0.6322663677936262
0.75	0.8	44	Clinical	0.72225678131201
0.7884615384615384	0.9	52	Clinical	0.8122471948303935
0.8636363636363636	1.0	22	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.25	0.2	8	Clinical	0.18231430020170813
0.3	0.3	20	Clinical	0.27230471372009174
0.4	0.4	15	Clinical	0.3622951272384754
0.5483870967741935	0.5	31	Clinical	0.452285540756859
0.5666666666666667	0.6	30	Clinical	0.5422759542752427
0.6888888888888889	0.7	45	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.825	0.9	40	Clinical	0.8122471948303935
0.76	1.0	25	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.2222222222222222	0.2	9	Clinical	0.18231430020170813
0.5555555555555556	0.3	9	Clinical	0.27230471372009174
0.2	0.4	15	Clinical	0.3622951272384754
0.4666666666666667	0.5	30	Clinical	0.452285540756859
0.575	0.6	40	Clinical	0.5422759542752427
0.6585365853658537	0.7	41	Clinical	0.6322663677936262
0.723404255319149	0.8	47	Clinical	0.72225678131201
0.803921568627451	0.9	51	Clinical	0.8122471948303935
0.8421052631578947	1.0	19	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.2222222222222222	0.2	9	Clinical	0.18231430020170813
0.3076923076923077	0.3	13	Clinical	0.27230471372009174
0.375	0.4	16	Clinical	0.3622951272384754
0.5	0.5	24	Clinical	0.452285540756859
0.5714285714285714	0.6	35	Clinical	0.5422759542752427
0.5853658536585366	0.7	41	Clinical	0.6322663677936262
0.7543859649122807	0.8	57	Clinical	0.72225678131201
0.7333333333333333	0.9	45	Clinical	0.8122471948303935
0.9545454545454546	1.0	22	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.2	0.2	5	Clinical	0.18231430020170813
0.25	0.3	16	Clinical	0.27230471372009174
0.35714285714285715	0.4	14	Clinical	0.3622951272384754
0.5333333333333333	0.5	30	Clinical	0.452285540756859
0.5454545454545454	0.6	33	Clinical	0.5422759542752427
0.6444444444444445	0.7	45	Clinical	0.6322663677936262
0.8043478260869565	0.8	46	Clinical	0.72225678131201
0.7333333333333333	0.9	45	Clinical	0.8122471948303935
0.8148148148148148	1.0	27	Clinical	0.9022376083487771
0.0	0.1	5	Clinical	0.0923238866833245
0.2857142857142857	0.2	7	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.3125	0.4	16	Clinical	0.3622951272384754
0.5833333333333334	0.5	36	Clinical	0.452285540756859
0.5483870967741935	0.6	31	Clinical	0.5422759542752427
0.6578947368421053	0.7	38	Clinical	0.6322663677936262
0.76	0.8	50	Clinical	0.72225678131201
0.74	0.9	50	Clinical	0.8122471948303935
0.85	1.0	20	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.42857142857142855	0.3	14	Clinical	0.27230471372009174
0.2	0.4	15	Clinical	0.3622951272384754
0.52	0.5	25	Clinical	0.452285540756859
0.5588235294117647	0.6	34	Clinical	0.5422759542752427
0.5925925925925926	0.7	54	Clinical	0.6322663677936262
0.7872340425531915	0.8	47	Clinical	0.72225678131201
0.8372093023255814	0.9	43	Clinical	0.8122471948303935
0.8181818181818182	1.0	22	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.25	0.2	8	Clinical	0.18231430020170813
0.14285714285714285	0.3	14	Clinical	0.27230471372009174
0.38461538461538464	0.4	13	Clinical	0.3622951272384754
0.6052631578947368	0.5	38	Clinical	0.452285540756859
0.6538461538461539	0.6	26	Clinical	0.5422759542752427
0.5434782608695652	0.7	46	Clinical	0.6322663677936262
0.7678571428571429	0.8	56	Clinical	0.72225678131201
0.7948717948717948	0.9	39	Clinical	0.8122471948303935
0.8095238095238095	1.0	21	Clinical	0.9022376083487771
0.0	0.1	3	Clinical	0.0923238866833245
0.14285714285714285	0.2	7	Clinical	0.18231430020170813
0.2727272727272727	0.3	11	Clinical	0.27230471372009174
0.42105263157894735	0.4	19	Clinical	0.3622951272384754
0.4838709677419355	0.5	31	Clinical	0.452285540756859
0.5384615384615384	0.6	26	Clinical	0.5422759542752427
0.6938775510204082	0.7	49	Clinical	0.6322663677936262
0.6739130434782609	0.8	46	Clinical	0.72225678131201
0.8	0.9	45	Clinical	0.8122471948303935
0.8518518518518519	1.0	27	Clinical	0.9022376083487771
0.0	0.1	2	Clinical	0.0923238866833245
0.2857142857142857	0.2	7	Clinical	0.18231430020170813
0.38461538461538464	0.3	13	Clinical	0.27230471372009174
0.3888888888888889	0.4	18	Clinical	0.3622951272384754
0.42857142857142855	0.5	35	Clinical	0.452285540756859
0.6764705882352942	0.6	34	Clinical	0.5422759542752427
0.631578947368421	0.7	38	Clinical	0.6322663677936262
